time,WOPR:I1,WOPR:I2,WOPR:I3,WOPR:I4,WOPR:I5,WOPR:I6,WOPR:P1,WOPR:P3,WOPR:P4,WOPR:P5,WOPR:P6,WOPR:PS1,WOPR:PS2,WOPR:PS8,WOPR:PS9,WOPR:PS10,WWPR:I1,WWPR:I2,WWPR:I3,WWPR:I4,WWPR:I5,WWPR:I6,WWPR:P1,WWPR:P3,WWPR:P4,WWPR:P5,WWPR:P6,WWPR:PS1,WWPR:PS2,WWPR:PS8,WWPR:PS9,WWPR:PS10,WLPR:I1,WLPR:I2,WLPR:I3,WLPR:I4,WLPR:I5,WLPR:I6,WLPR:P1,WLPR:P3,WLPR:P4,WLPR:P5,WLPR:P6,WLPR:PS1,WLPR:PS2,WLPR:PS8,WLPR:PS9,WLPR:PS10,WGPR:I1,WGPR:I2,WGPR:I3,WGPR:I4,WGPR:I5,WGPR:I6,WGPR:P1,WGPR:P3,WGPR:P4,WGPR:P5,WGPR:P6,WGPR:PS1,WGPR:PS2,WGPR:PS8,WGPR:PS9,WGPR:PS10,WWIR:I1,WWIR:I2,WWIR:I3,WWIR:I4,WWIR:I5,WWIR:I6,WWIR:P1,WWIR:P3,WWIR:P4,WWIR:P5,WWIR:P6,WWIR:PS1,WWIR:PS2,WWIR:PS8,WWIR:PS9,WWIR:PS10,WGOR:I1,WGOR:I2,WGOR:I3,WGOR:I4,WGOR:I5,WGOR:I6,WGOR:P1,WGOR:P3,WGOR:P4,WGOR:P5,WGOR:P6,WGOR:PS1,WGOR:PS2,WGOR:PS8,WGOR:PS9,WGOR:PS10,WBHP:I1,WBHP:I2,WBHP:I3,WBHP:I4,WBHP:I5,WBHP:I6,WBHP:P1,WBHP:P3,WBHP:P4,WBHP:P5,WBHP:P6,WBHP:PS1,WBHP:PS2,WBHP:PS8,WBHP:PS9,WBHP:PS10,WOPT:I1,WOPT:I2,WOPT:I3,WOPT:I4,WOPT:I5,WOPT:I6,WOPT:P1,WOPT:P3,WOPT:P4,WOPT:P5,WOPT:P6,WOPT:PS1,WOPT:PS2,WOPT:PS8,WOPT:PS9,WOPT:PS10,WWPT:I1,WWPT:I2,WWPT:I3,WWPT:I4,WWPT:I5,WWPT:I6,WWPT:P1,WWPT:P3,WWPT:P4,WWPT:P5,WWPT:P6,WWPT:PS1,WWPT:PS2,WWPT:PS8,WWPT:PS9,WWPT:PS10,WLPT:I1,WLPT:I2,WLPT:I3,WLPT:I4,WLPT:I5,WLPT:I6,WLPT:P1,WLPT:P3,WLPT:P4,WLPT:P5,WLPT:P6,WLPT:PS1,WLPT:PS2,WLPT:PS8,WLPT:PS9,WLPT:PS10,WGPT:I1,WGPT:I2,WGPT:I3,WGPT:I4,WGPT:I5,WGPT:I6,WGPT:P1,WGPT:P3,WGPT:P4,WGPT:P5,WGPT:P6,WGPT:PS1,WGPT:PS2,WGPT:PS8,WGPT:PS9,WGPT:PS10,WWIT:I1,WWIT:I2,WWIT:I3,WWIT:I4,WWIT:I5,WWIT:I6,WWIT:P1,WWIT:P3,WWIT:P4,WWIT:P5,WWIT:P6,WWIT:PS1,WWIT:PS2,WWIT:PS8,WWIT:PS9,WWIT:PS10,FOPT,FWPT,FLPT,FGPT,FWIT,FOPR,FWPR,FLPR,FGPR,FWIR,FGOR,FWCT,FPR
2020-06-04 00:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,193.76731872558594,75.0,200.0,200.0,200.0,159.9984130859375,160.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.146371660403251e-39,2.5502197838549016e-35,1.9294562633196266e-39,1.9294562633196266e-39,1.9294562633196266e-39,0.0015942524187266827,5.888230923720523e-39,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,193.76731872558594,75.0,200.0,200.0,200.0,160.0,160.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,43829.6171875,16964.787109375,45239.43359375,45239.43359375,45239.43359375,36191.18359375,36191.546875,-0.0,-0.0,-0.0,400.0,400.0,400.0,400.0,400.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.19715881347656,226.19715881347656,226.19715881347656,226.19715881347656,226.19715881347656,226.19715881347656,226.19715881347656,0.0,0.0,0.0,380.3162536621094,380.67950439453125,380.0859069824219,386.82958984375,378.23345947265625,385.2245178222656,174.0,208.6917266845703,255.7357940673828,246.27015686035156,255.58590698242188,287.05816650390625,262.6558532714844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593.767333984375,205.0,600.0,600.0,600.0,479.99542236328125,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9245395208034033e-12,2.9412094981751125e-10,1.7300425415173182e-12,1.7300425415173182e-12,1.7300425415173182e-12,0.004587200004607439,2.162553122686539e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593.767333984375,205.0,600.0,600.0,600.0,480.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134308.484375,46370.41796875,135718.296875,135718.296875,135718.296875,108573.6015625,108574.640625,0.0,0.0,0.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3558.7626953125,0.004587200004607439,3558.767333984375,804982.0,7200.0,1188.7657470703125,0.0015942524187266827,1188.767333984375,268895.4375,2400.0,226.19715881347656,1.3410971178018372e-06,320.4876403808594
2020-06-05 00:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,178.1401824951172,80.15318298339844,200.0,200.0,200.0,159.9983673095703,160.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,4.237526556118247e-42,0.0,0.0,0.0,0.0016375720733776689,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,178.1401824951172,80.15318298339844,200.0,200.0,200.0,160.0,160.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,40294.8046875,18130.421875,45239.43359375,45239.43359375,45239.43359375,36191.17578125,36191.546875,-0.0,-0.0,-0.0,400.0,400.0,400.0,371.97906494140625,400.0,378.7207336425781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.19715881347656,226.19715881347656,226.19715881347656,226.19715881347656,226.19715881347656,226.19715881347656,226.19715881347656,0.0,0.0,0.0,394.0983581542969,395.0172424316406,380.8552551269531,400.0,395.8216247558594,400.0,164.0,170.0,254.0915985107422,241.39695739746094,250.793212890625,286.16729736328125,253.65155029296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,771.9075317382812,285.1531982421875,800.0,800.0,800.0,639.9937744140625,640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9245395208034033e-12,2.9412094981751125e-10,1.7300425415173182e-12,1.7300425415173182e-12,1.7300425415173182e-12,0.006224771961569786,2.162553122686539e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,771.9075317382812,285.1531982421875,800.0,800.0,800.0,640.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174603.28125,64500.83984375,180957.734375,180957.734375,180957.734375,144764.78125,144766.1875,0.0,0.0,0.0,1600.0,1600.0,1600.0,1571.9791259765625,1600.0,1578.720703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4737.0546875,0.006224772427231073,4737.060546875,1071508.25,9550.7001953125,1178.291748046875,0.0016375720733776689,1178.2933349609375,266526.25,2350.69970703125,226.19715881347656,1.3897830513087683e-06,320.4920959472656
2020-06-08 00:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,175.66464233398438,79.63081359863281,200.0,200.0,200.0,159.998291015625,160.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0017096635419875383,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,175.66464233398438,79.63081359863281,200.0,200.0,200.0,160.0,160.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,39734.84375,18012.263671875,45229.72265625,45222.18359375,45227.62109375,36191.16015625,36189.5859375,-0.0,-0.0,-0.0,237.87364196777344,225.05284118652344,275.2684326171875,218.43032836914062,230.7219696044922,216.04454040527344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.19715881347656,226.19715881347656,226.1486053466797,226.1109161376953,226.1381072998047,226.19715881347656,226.18490600585938,0.0,0.0,0.0,400.0,400.0,400.0,400.0,400.0,400.0,164.0,170.0,249.01715087890625,234.9935760498047,245.33694458007812,284.662841796875,249.6133575439453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1298.9014892578125,524.0455932617188,1400.0,1400.0,1400.0,1119.9886474609375,1120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9245395208034033e-12,2.9412094981751125e-10,1.7300425415173182e-12,1.7300425415173182e-12,1.7300425415173182e-12,0.011353762820363045,2.162553122686539e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1298.9014892578125,524.0455932617188,1400.0,1400.0,1400.0,1120.0,1120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293807.8125,118537.6328125,316646.90625,316624.28125,316640.59375,253338.25,253334.9375,0.0,0.0,0.0,2313.620849609375,2275.158447265625,2425.80517578125,2227.27001953125,2292.166015625,2226.854248046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8262.935546875,0.011353762820363045,8262.947265625,1868930.375,13760.875,1175.293701171875,0.0017096635419875383,1175.29541015625,265807.375,1403.3917236328125,226.16250610351562,1.4546669717674376e-06,320.47003173828125
2020-06-17 00:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,168.8983154296875,78.81295776367188,200.0,200.0,200.0,159.99819946289062,160.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0018012378131970763,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,168.8983154296875,78.81295776367188,200.0,200.0,200.0,160.0,160.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,38204.31640625,17827.267578125,45198.1171875,45181.4921875,45192.99609375,36191.13671875,36166.00390625,-0.0,-0.0,-0.0,104.14408874511719,94.56572723388672,113.0683364868164,99.47277069091797,100.73395538330078,96.70235443115234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.19715881347656,226.19715881347656,225.99058532714844,225.90745544433594,225.9649658203125,226.19715881347656,226.0375213623047,0.0,0.0,0.0,400.0,400.0,400.0,400.0,400.0,400.0,164.0,170.0,243.703857421875,229.4745635986328,239.9551544189453,282.6701965332031,245.46270751953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2818.986328125,1233.3621826171875,3200.0,3200.0,3200.0,2559.972412109375,2560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9245395208034033e-12,2.9412094981751125e-10,1.7300425415173182e-12,1.7300425415173182e-12,1.7300425415173182e-12,0.02756490372121334,2.162553122686539e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2818.986328125,1233.3621826171875,3200.0,3200.0,3200.0,2560.0,2560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637646.6875,278983.03125,723429.9375,723257.6875,723377.5625,579058.5,578828.9375,0.0,0.0,0.0,3250.917724609375,3126.25,3443.42041015625,3122.52490234375,3198.771484375,3097.175537109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18772.3203125,0.02756490372121334,18772.34765625,4244582.5,19239.060546875,1167.70947265625,0.0018012378131970763,1167.7113037109375,263961.3125,608.687255859375,226.05052185058594,1.542537006571365e-06,320.3187561035156
2020-07-02 01:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,160.74520874023438,77.81755828857422,200.0,200.0,200.0,159.9981231689453,160.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0018718540668487549,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,160.74520874023438,77.81755828857422,200.0,200.0,200.0,160.0,160.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,36360.109375,17602.111328125,45237.27734375,45343.32421875,45273.16015625,36191.12109375,36149.46875,-0.0,-0.0,-0.0,50.44158172607422,44.59918212890625,51.04338836669922,52.601890563964844,48.96584701538086,49.499961853027344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.19715881347656,226.19715881347656,226.18638610839844,226.71661376953125,226.3657989501953,226.19715881347656,225.93417358398438,0.0,0.0,0.0,400.0,400.0,400.0,400.0,400.0,400.0,164.0,170.0,238.34176635742188,223.62940979003906,234.321533203125,281.000732421875,243.08506774902344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5236.8623046875,2403.867919921875,6208.33349609375,6208.33349609375,6208.33349609375,4966.61083984375,4966.66650390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9245395208034033e-12,2.9412094981751125e-10,1.7300425415173182e-12,1.7300425415173182e-12,1.7300425415173182e-12,0.05572070926427841,2.162553122686539e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5236.8623046875,2403.867919921875,6208.33349609375,6208.33349609375,6208.33349609375,4966.66650390625,4966.66650390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184563.375,543748.125,1403874.0,1405296.875,1404361.25,1123433.25,1122577.25,0.0,0.0,0.0,4009.64306640625,3797.09619140625,4211.19775390625,3913.7451171875,3935.29931640625,3841.7373046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36199.0078125,0.05572070926427841,36199.0625,8187854.0,23708.71875,1158.5609130859375,0.0018718540668487549,1158.562744140625,262156.5625,297.15185546875,226.27777099609375,1.615669134480413e-06,320.017578125
2020-07-03 01:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,160.21466064453125,77.75233459472656,200.0,200.0,200.0,159.9981231689453,160.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0018762964755296707,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,160.21466064453125,77.75233459472656,200.0,200.0,200.0,160.0,160.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,36240.1015625,17587.357421875,45255.69921875,45367.9453125,45293.69921875,36191.12109375,36148.71875,-0.0,-0.0,-0.0,47.157596588134766,41.55097579956055,48.90939712524414,49.703407287597656,45.8387565612793,46.63175582885742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.19715881347656,226.19715881347656,226.27850341796875,226.8397216796875,226.46849060058594,226.19715881347656,225.9294891357422,0.0,0.0,0.0,400.0,400.0,400.0,400.0,400.0,400.0,164.0,170.0,238.00547790527344,223.26585388183594,233.96804809570312,280.8957214355469,242.94027709960938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5397.07666015625,2481.620361328125,6408.33349609375,6408.33349609375,6408.33349609375,5126.60888671875,5126.66650390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9245395208034033e-12,2.9412094981751125e-10,1.7300425415173182e-12,1.7300425415173182e-12,1.7300425415173182e-12,0.05759700387716293,2.162553122686539e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5397.07666015625,2481.620361328125,6408.33349609375,6408.33349609375,6408.33349609375,5126.66650390625,5126.66650390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1220803.5,561335.5,1449129.75,1450664.75,1449655.0,1159624.375,1158726.0,0.0,0.0,0.0,4056.80078125,3838.647216796875,4260.107421875,3963.448486328125,3981.13818359375,3888.369140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37356.97265625,0.05759700387716293,37357.03125,8449939.0,23988.51171875,1157.965087890625,0.0018762964755296707,1157.967041015625,262084.640625,279.7919006347656,226.33206176757812,1.6203367749767494e-06,319.9970703125
2020-07-04 01:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,159.69834899902344,77.68794250488281,200.0,200.0,200.0,159.9981231689453,160.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.001880486262962222,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,159.69834899902344,77.68794250488281,200.0,200.0,200.0,160.0,160.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,36123.3125,17572.791015625,45273.82421875,45392.10546875,45313.8984375,36191.12109375,36148.015625,-0.0,-0.0,-0.0,44.66676330566406,38.782493591308594,47.26985168457031,47.01203536987305,42.981693267822266,43.984981536865234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.19715881347656,226.19715881347656,226.36912536621094,226.96054077148438,226.5695037841797,226.19715881347656,225.9250946044922,0.0,0.0,0.0,400.0,400.0,400.0,400.0,400.0,400.0,164.0,170.0,237.67257690429688,222.90499877929688,233.61692810058594,280.79486083984375,242.7955322265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5556.77490234375,2559.308349609375,6608.33349609375,6608.33349609375,6608.33349609375,5286.607421875,5286.66650390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9245395208034033e-12,2.9412094981751125e-10,1.7300425415173182e-12,1.7300425415173182e-12,1.7300425415173182e-12,0.059477489441633224,2.162553122686539e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5556.77490234375,2559.308349609375,6608.33349609375,6608.33349609375,6608.33349609375,5286.66650390625,5286.66650390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256926.75,578908.25,1494403.5,1496056.875,1494968.875,1195815.5,1194874.0,0.0,0.0,0.0,4101.4677734375,3877.4296875,4307.37744140625,4010.46044921875,4024.119873046875,3932.354248046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38514.35546875,0.05947749316692352,38514.41796875,8711954.0,24253.208984375,1157.3843994140625,0.001880486262962222,1157.38623046875,262015.078125,264.69781494140625,226.38552856445312,1.6247697658400284e-06,319.9764099121094
2020-07-05 01:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,159.19534301757812,77.62451934814453,200.0,200.0,200.0,159.9981231689453,160.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0018844568403437734,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,159.19534301757812,77.62451934814453,200.0,200.0,200.0,160.0,160.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,36009.53515625,17558.4453125,45291.65234375,45415.8125,45333.76171875,36191.12109375,36147.35546875,-0.0,-0.0,-0.0,42.379981994628906,36.263607025146484,45.732051849365234,44.5076904296875,40.74935531616211,41.53675842285156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.19715881347656,226.19715881347656,226.45826721191406,227.07907104492188,226.66880798339844,226.19715881347656,225.9209747314453,0.0,0.0,0.0,400.0,400.0,400.0,400.0,400.0,400.0,164.0,170.0,237.34829711914062,222.5538330078125,233.27362060546875,280.69842529296875,242.65350341796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5715.970703125,2636.932861328125,6808.33349609375,6808.33349609375,6808.33349609375,5446.60546875,5446.66650390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9245395208034033e-12,2.9412094981751125e-10,1.7300425415173182e-12,1.7300425415173182e-12,1.7300425415173182e-12,0.061361949890851974,2.162553122686539e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5715.970703125,2636.932861328125,6808.33349609375,6808.33349609375,6808.33349609375,5446.66650390625,5446.66650390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1292936.25,596466.6875,1539695.125,1541472.75,1540302.625,1232006.625,1231021.25,0.0,0.0,0.0,4143.84765625,3913.693115234375,4353.109375,4054.96826171875,4064.869140625,3973.890869140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39671.17578125,0.061361949890851974,39671.23828125,8973902.0,24504.37890625,1156.8179931640625,0.0018844568403437734,1156.81982421875,261947.6875,251.16944885253906,226.4381103515625,1.6289976656480576e-06,319.95562744140625
