Time,WOPR:INJ1,WOPR:PROD1,WOPR:PROD2,WOPR:PROD3,WOPR:PROD4,WWPR:INJ1,WWPR:PROD1,WWPR:PROD2,WWPR:PROD3,WWPR:PROD4,WLPR:INJ1,WLPR:PROD1,WLPR:PROD2,WLPR:PROD3,WLPR:PROD4,WGPR:INJ1,WGPR:PROD1,WGPR:PROD2,WGPR:PROD3,WGPR:PROD4,WWIR:INJ1,WWIR:PROD1,WWIR:PROD2,WWIR:PROD3,WWIR:PROD4,WGOR:INJ1,WGOR:PROD1,WGOR:PROD2,WGOR:PROD3,WGOR:PROD4,WBHP:INJ1,WBHP:PROD1,WBHP:PROD2,WBHP:PROD3,WBHP:PROD4,WOPT:INJ1,WOPT:PROD1,WOPT:PROD2,WOPT:PROD3,WOPT:PROD4,WWPT:INJ1,WWPT:PROD1,WWPT:PROD2,WWPT:PROD3,WWPT:PROD4,WLPT:INJ1,WLPT:PROD1,WLPT:PROD2,WLPT:PROD3,WLPT:PROD4,WGPT:INJ1,WGPT:PROD1,WGPT:PROD2,WGPT:PROD3,WGPT:PROD4,WWIT:INJ1,WWIT:PROD1,WWIT:PROD2,WWIT:PROD3,WWIT:PROD4,FOPT,FWPT,FLPT,FGPT,FWIT
2019-10-20,-0.0,9313.4208984375,9313.38671875,9319.5556640625,9313.0947265625,-0.0,4.357414582045749e-05,4.357410580269061e-05,4.357582292868756e-05,4.357396028353833e-05,-0.0,9313.4208984375,9313.38671875,9319.5556640625,9313.0947265625,-0.0,14954.828125,14954.7626953125,14949.0576171875,14954.8173828125,867.7660522460938,0.0,0.0,0.0,0.0,0.0,1.6057287454605103,1.6057276725769043,1.6040526628494263,1.6057838201522827,9014.0,1000.0,1000.0,1000.0,1000.0,0.0,532217.5,532211.5,532582.0,532207.0625,0.0,0.0021376728545874357,0.0021376716904342175,0.0021377222146838903,0.0021376698277890682,0.0,532217.5,532211.5,532582.0,532207.0625,0.0,906299.5625,906296.0,905361.1875,906296.0625,378845.8125,0.0,0.0,0.0,0.0,2129218.0,0.008550737053155899,2129218.0,3624252.75,378845.8125
2019-10-21,-0.0,9294.1171875,9294.083984375,9299.880859375,9293.7822265625,-0.0,4.3546602682909e-05,4.354656266514212e-05,4.3548232497414574e-05,4.354640987003222e-05,-0.0,9294.1171875,9294.083984375,9299.880859375,9293.7822265625,-0.0,14899.2978515625,14899.2333984375,14893.9912109375,14899.2880859375,821.42333984375,0.0,0.0,0.0,0.0,0.0,1.6030890941619873,1.6030880212783813,1.6015249490737915,1.6031458377838135,9014.0,1000.0,1000.0,1000.0,1000.0,0.0,541511.625,541505.5625,541881.875,541500.875,0.0,0.0021812194027006626,0.0021812182385474443,0.002181270392611623,0.002181216375902295,0.0,541511.625,541505.5625,541881.875,541500.875,0.0,921198.8125,921195.1875,920255.1875,921195.3125,379667.21875,0.0,0.0,0.0,0.0,2166400.0,0.008724924176931381,2166400.0,3683844.5,379667.21875
2019-10-22,-0.0,9275.376953125,9275.3447265625,9280.7919921875,9275.0361328125,-0.0,4.3519536120584235e-05,4.3519499740796164e-05,4.3521122279344127e-05,4.351933966972865e-05,-0.0,9275.376953125,9275.345703125,9280.7919921875,9275.0361328125,-0.0,14845.35546875,14845.29296875,14840.4794921875,14845.3447265625,812.3097534179688,0.0,0.0,0.0,0.0,0.0,1.6005122661590576,1.600511074066162,1.599053144454956,1.6005699634552002,9014.0,1000.0,1000.0,1000.0,1000.0,0.0,550787.0,550780.875,551162.625,550775.875,0.0,0.0022247389424592257,0.0022247377783060074,0.0022247915621846914,0.0022247356828302145,0.0,550787.0,550780.875,551162.625,550775.875,0.0,936044.1875,936040.5,935095.6875,936040.6875,380479.53125,0.0,0.0,0.0,0.0,2203506.5,0.008899004198610783,2203506.5,3743221.0,380479.53125
2019-10-23,-0.0,9257.1318359375,9257.1005859375,9262.216796875,9256.787109375,-0.0,4.3492927943589166e-05,4.3492891563801095e-05,4.349446317064576e-05,4.3492727854754776e-05,-0.0,9257.1318359375,9257.1005859375,9262.216796875,9256.787109375,-0.0,14792.958984375,14792.8984375,14788.484375,14792.947265625,805.4517211914062,0.0,0.0,0.0,0.0,0.0,1.5980068445205688,1.5980056524276733,1.5966464281082153,1.5980650186538696,9014.0,1000.0,1000.0,1000.0,1000.0,0.0,560044.125,560038.0,560424.875,560032.6875,0.0,0.0022682317066937685,0.002268230775371194,0.0022682861890643835,0.0022682284470647573,0.0,560044.125,560038.0,560424.875,560032.6875,0.0,950837.125,950833.375,949884.1875,950833.625,381285.0,0.0,0.0,0.0,0.0,2240539.75,0.009072977118194103,2240539.75,3802388.25,381285.0
2019-10-24,-0.0,9239.3076171875,9239.27734375,9244.08203125,9238.9609375,-0.0,4.346674177213572e-05,4.346670539234765e-05,4.346822970546782e-05,4.3466534407343715e-05,-0.0,9239.3076171875,9239.27734375,9244.08203125,9238.9609375,-0.0,14742.068359375,14742.0087890625,14737.96484375,14742.0537109375,798.6324462890625,0.0,0.0,0.0,0.0,0.0,1.5955815315246582,1.5955803394317627,1.5943135023117065,1.595639705657959,9014.0,1000.0,1000.0,1000.0,1000.0,0.0,569283.4375,569277.25,569668.9375,569271.625,0.0,0.0023116986267268658,0.0023116974625736475,0.002311754273250699,0.0023116949014365673,0.0,569283.4375,569277.25,569668.9375,569271.625,0.0,965579.1875,965575.4375,964622.125,965575.6875,382083.625,0.0,0.0,0.0,0.0,2277501.25,0.009246844798326492,2277501.25,3861352.5,382083.625
2019-10-25,-0.0,9221.837890625,9221.8076171875,9226.3203125,9221.4912109375,-0.0,4.344094486441463e-05,4.344090848462656e-05,4.344238550402224e-05,4.344073749962263e-05,-0.0,9221.837890625,9221.8076171875,9226.3203125,9221.4912109375,-0.0,14692.6376953125,14692.5791015625,14688.87890625,14692.619140625,791.8512573242188,0.0,0.0,0.0,0.0,0.0,1.593243956565857,1.5932427644729614,1.5920625925064087,1.5933018922805786,9014.0,1000.0,1000.0,1000.0,1000.0,0.0,578505.25,578499.0625,578895.25,578493.125,0.0,0.002355139469727874,0.0023551383055746555,0.0023551967460662127,0.0023551357444375753,0.0,578505.25,578499.0625,578895.25,578493.125,0.0,980271.875,980268.0,979311.0,980268.3125,382875.46875,0.0,0.0,0.0,0.0,2314392.75,0.009420610032975674,2314392.75,3920119.25,382875.46875
2019-10-26,-0.0,9204.6279296875,9204.5986328125,9208.8359375,9204.28125,-0.0,4.341549356468022e-05,4.3415460822870955e-05,4.341689054854214e-05,4.341528256190941e-05,-0.0,9204.6279296875,9204.5986328125,9208.8359375,9204.28125,-0.0,14644.6337890625,14644.5771484375,14641.1953125,14644.6123046875,785.10791015625,0.0,0.0,0.0,0.0,0.0,1.5910077095031738,1.5910066366195679,1.5899072885513306,1.5910651683807373,9014.0,1000.0,1000.0,1000.0,1000.0,0.0,587709.875,587703.6875,588104.125,587697.375,0.0,0.0023985549341887236,0.0023985537700355053,0.0023986136075109243,0.0023985509760677814,0.0,587709.875,587703.6875,588104.125,587697.4375,0.0,994916.5,994912.5625,993952.1875,994912.9375,383660.59375,0.0,0.0,0.0,0.0,2351215.0,0.009594273753464222,2351215.0,3978694.25,383660.59375
2019-10-27,-0.0,9187.5927734375,9187.5634765625,9191.54296875,9187.2490234375,-0.0,4.3390344217186794e-05,4.339030783739872e-05,4.3391693907324225e-05,4.3390129576437175e-05,-0.0,9187.5927734375,9187.5634765625,9191.54296875,9187.2490234375,-0.0,14598.01953125,14597.9638671875,14594.876953125,14597.994140625,778.4027709960938,0.0,0.0,0.0,0.0,0.0,1.5888839960098267,1.5888830423355103,1.5878592729568481,1.5889407396316528,9014.0,1000.0,1000.0,1000.0,1000.0,0.0,596897.5,596891.25,597295.625,596884.625,0.0,0.0024419452529400587,0.0024419440887868404,0.0024420053232461214,0.002441941061988473,0.0,596897.5,596891.25,597295.625,596884.625,0.0,1009514.5,1009510.5,1008547.0625,1009510.875,384438.96875,0.0,0.0,0.0,0.0,2387969.0,0.009767835959792137,2387969.0,4037083.0,384438.96875
2019-10-28,-0.0,9170.6962890625,9170.66796875,9174.404296875,9170.35546875,-0.0,4.336547135608271e-05,4.336543497629464e-05,4.3366777390474454e-05,4.336525671533309e-05,-0.0,9170.6962890625,9170.66796875,9174.404296875,9170.35546875,-0.0,14552.7470703125,14552.693359375,14549.8798828125,14552.7177734375,771.736328125,0.0,0.0,0.0,0.0,0.0,1.5868748426437378,1.5868738889694214,1.585921049118042,1.5869306325912476,9014.0,1000.0,1000.0,1000.0,1000.0,0.0,606068.1875,606061.9375,606470.0625,606055.0,0.0,0.0024853108916431665,0.0024853094946593046,0.0024853721261024475,0.0024853062350302935,0.0,606068.1875,606061.9375,606470.0625,606055.0,0.0,1024067.25,1024063.25,1023096.9375,1024063.625,385210.71875,0.0,0.0,0.0,0.0,2424655.25,0.009941298514604568,2424655.25,4095291.0,385210.71875
2019-10-29,-0.0,9153.912109375,9153.8837890625,9157.3916015625,9153.5751953125,-0.0,4.334086042945273e-05,4.334082404966466e-05,4.334212280809879e-05,4.334064215072431e-05,-0.0,9153.9130859375,9153.8837890625,9157.3916015625,9153.5751953125,-0.0,14508.7705078125,14508.7177734375,14506.158203125,14508.736328125,765.1092529296875,0.0,0.0,0.0,0.0,0.0,1.5849802494049072,1.5849794149398804,1.5840928554534912,1.585034966468811,9014.0,1000.0,1000.0,1000.0,1000.0,0.0,615222.125,615215.8125,615627.4375,615208.5625,0.0,0.0025286516174674034,0.0025286502204835415,0.0025287142489105463,0.0025286469608545303,0.0,615222.125,615215.8125,615627.4375,615208.5625,0.0,1038576.0,1038571.9375,1037603.125,1038572.375,385975.8125,0.0,0.0,0.0,0.0,2461274.0,0.010114663280546665,2461274.0,4153323.5,385975.8125
2019-10-30,-0.0,9137.212890625,9137.1845703125,9140.4765625,9136.8798828125,-0.0,4.331648597144522e-05,4.3316453229635954e-05,4.3317704694345593e-05,4.331626769271679e-05,-0.0,9137.212890625,9137.1845703125,9140.4765625,9136.8798828125,-0.0,14466.0400390625,14465.9892578125,14463.6650390625,14466.001953125,758.522216796875,0.0,0.0,0.0,0.0,0.0,1.5832005739212036,1.5831998586654663,1.5823752880096436,1.5832539796829224,9014.0,1000.0,1000.0,1000.0,1000.0,0.0,624359.3125,624353.0,624767.9375,624345.4375,0.0,0.0025719681289047003,0.0025719667319208384,0.0025720319245010614,0.0025719632394611835,0.0,624359.3125,624353.0,624767.9375,624345.4375,0.0,1053042.125,1053037.875,1052066.75,1053038.375,386734.34375,0.0,0.0,0.0,0.0,2497825.75,0.010287930257618427,2497825.75,4211185.0,386734.34375
2019-10-31,-0.0,9120.57421875,9120.546875,9123.6357421875,9120.2470703125,-0.0,4.3292333430144936e-05,4.329230068833567e-05,4.3293512135278434e-05,4.329211515141651e-05,-0.0,9120.57421875,9120.546875,9123.6357421875,9120.2470703125,-0.0,14424.5048828125,14424.455078125,14422.34765625,14424.4609375,751.9758911132812,0.0,0.0,0.0,0.0,0.0,1.581534743309021,1.5815340280532837,1.5807676315307617,1.5815867185592651,9014.0,1000.0,1000.0,1000.0,1000.0,0.0,633479.875,633473.5625,633891.5625,633465.6875,0.0,0.002615260425955057,0.0026152590289711952,0.0026153253857046366,0.0026152553036808968,0.0,633479.875,633473.5625,633891.5625,633465.6875,0.0,1067466.625,1067462.375,1066489.125,1067462.875,387486.3125,0.0,0.0,0.0,0.0,2534310.75,0.01046110037714243,2534310.75,4268881.0,387486.3125
2019-11-01,-0.0,9103.984375,9103.9560546875,9106.85546875,9103.662109375,-0.0,4.326838461565785e-05,4.326835187384859e-05,4.326952330302447e-05,4.3268166336929426e-05,-0.0,9103.984375,9103.9560546875,9106.85546875,9103.662109375,-0.0,14384.109375,14384.060546875,14382.1552734375,14384.060546875,745.4710083007812,0.0,0.0,0.0,0.0,0.0,1.5799795389175415,1.5799790620803833,1.579266905784607,1.580030083656311,9014.0,1000.0,1000.0,1000.0,1000.0,0.0,642583.875,642577.5,642998.4375,642569.375,0.0,0.0026585289742797613,0.0026585273444652557,0.0026585948653519154,0.0026585236191749573,0.0,642583.875,642577.5,642998.4375,642569.375,0.0,1081850.625,1081846.5,1080871.25,1081846.875,388231.78125,0.0,0.0,0.0,0.0,2570729.25,0.010634174570441246,2570729.25,4326415.5,388231.78125
2019-11-02,-0.0,9087.4404296875,9087.4130859375,9090.1328125,9087.125,-0.0,4.324463225202635e-05,4.324459587223828e-05,4.3245727283647284e-05,4.3244413973297924e-05,-0.0,9087.4404296875,9087.4130859375,9090.1328125,9087.125,-0.0,14344.7939453125,14344.74609375,14343.0283203125,14344.7412109375,739.0082397460938,0.0,0.0,0.0,0.0,0.0,1.5785295963287354,1.5785292387008667,1.577867865562439,1.5785785913467407,9014.0,1000.0,1000.0,1000.0,1000.0,0.0,651671.3125,651664.875,652088.5625,651656.5,0.0,0.002701773541048169,0.002701772144064307,0.0027018405962735415,0.0027017679531127214,0.0,651671.3125,651664.875,652088.5625,651656.5,0.0,1096195.5,1096191.25,1095214.375,1096191.625,388970.8125,0.0,0.0,0.0,0.0,2607081.25,0.010807153768837452,2607081.25,4383792.5,388970.8125
2019-11-03,-0.0,9070.9580078125,9070.9306640625,9073.4814453125,9070.6484375,-0.0,4.322106542531401e-05,4.3221032683504745e-05,4.322212771512568e-05,4.322085078456439e-05,-0.0,9070.9580078125,9070.9306640625,9073.4814453125,9070.6484375,-0.0,14306.498046875,14306.451171875,14304.90625,14306.439453125,732.5881958007812,0.0,0.0,0.0,0.0,0.0,1.5771760940551758,1.5771757364273071,1.5765620470046997,1.577223539352417,9014.0,1000.0,1000.0,1000.0,1000.0,0.0,660742.25,660735.8125,661162.0,660727.125,0.0,0.002744994591921568,0.0027449929621070623,0.0027450628113001585,0.0027449887711554766,0.0,660742.25,660735.8125,661162.0,660727.125,0.0,1110502.0,1110497.625,1109519.25,1110498.125,389703.40625,0.0,0.0,0.0,0.0,2643367.25,0.010980038903653622,2643367.25,4441017.0,389703.40625
2019-11-04,-0.0,9054.556640625,9054.529296875,9056.921875,9054.25390625,-0.0,4.3197691411478445e-05,4.319765866966918e-05,4.319871368352324e-05,4.3197476770728827e-05,-0.0,9054.556640625,9054.529296875,9056.921875,9054.25390625,-0.0,14269.1572265625,14269.111328125,14267.7265625,14269.0947265625,726.2113647460938,0.0,0.0,0.0,0.0,0.0,1.57590913772583,1.5759087800979614,1.5753395557403564,1.5759546756744385,9014.0,1000.0,1000.0,1000.0,1000.0,0.0,669796.8125,669790.375,670218.9375,669781.375,0.0,0.0027881923597306013,0.0027881907299160957,0.0027882615104317665,0.0027881863061338663,0.0,669796.8125,669790.375,670218.9375,669781.375,0.0,1124771.125,1124766.75,1123787.0,1124767.125,390429.59375,0.0,0.0,0.0,0.0,2679587.5,0.01115283090621233,2679587.5,4498092.0,390429.59375
2019-11-05,-0.0,9038.2626953125,9038.2353515625,9040.478515625,9037.9677734375,-0.0,4.3174513848498464e-05,4.31744811066892e-05,4.3175499740755185e-05,4.3174299207748845e-05,-0.0,9038.2626953125,9038.2353515625,9040.478515625,9037.9677734375,-0.0,14232.7119140625,14232.6669921875,14231.4296875,14232.6435546875,719.8782958984375,0.0,0.0,0.0,0.0,0.0,1.5747177600860596,1.5747175216674805,1.5741899013519287,1.5747615098953247,9014.0,1000.0,1000.0,1000.0,1000.0,0.0,678835.0625,678828.625,679259.4375,678819.375,0.0,0.0028313668444752693,0.0028313652146607637,0.002831436926499009,0.0028313605580478907,0.0,678835.0625,678828.625,679259.4375,678819.375,0.0,1139003.875,1138999.375,1138018.375,1138999.75,391149.46875,0.0,0.0,0.0,0.0,2715742.5,0.011325529776513577,2715742.5,4555021.5,391149.46875
2019-11-06,-0.0,9022.10546875,9022.078125,9024.181640625,9021.818359375,-0.0,4.315153637435287e-05,4.315150363254361e-05,4.315248952480033e-05,4.315132537158206e-05,-0.0,9022.10546875,9022.078125,9024.181640625,9021.818359375,-0.0,14197.1015625,14197.0576171875,14195.9580078125,14197.0283203125,713.5894775390625,0.0,0.0,0.0,0.0,0.0,1.5735907554626465,1.573590636253357,1.5731018781661987,1.5736327171325684,9014.0,1000.0,1000.0,1000.0,1000.0,0.0,687857.1875,687850.6875,688283.625,687841.1875,0.0,0.0028745182789862156,0.00287451664917171,0.0028745895251631737,0.002874511992558837,0.0,687857.1875,687850.6875,688283.625,687841.1875,0.0,1153201.0,1153196.5,1152214.375,1153196.875,391863.0625,0.0,0.0,0.0,0.0,2751832.75,0.011498136445879936,2751832.75,4611808.5,391863.0625
2019-11-07,-0.0,9006.111328125,9006.0849609375,9008.056640625,9005.8330078125,-0.0,4.312876990297809e-05,4.312873716116883e-05,4.312968667363748e-05,4.312855890020728e-05,-0.0,9006.111328125,9006.0849609375,9008.056640625,9005.8330078125,-0.0,14162.2734375,14162.23046875,14161.2568359375,14162.1943359375,707.34521484375,0.0,0.0,0.0,0.0,0.0,1.5725181102752686,1.572517991065979,1.5720657110214233,1.572558045387268,9014.0,1000.0,1000.0,1000.0,1000.0,0.0,696863.3125,696856.75,697291.6875,696847.0,0.0,0.0029176471289247274,0.002917645499110222,0.0029177190735936165,0.0029176403768360615,0.0,696863.3125,696856.75,697291.6875,696847.0,0.0,1167363.25,1167358.75,1166375.625,1167359.0,392570.40625,0.0,0.0,0.0,0.0,2787858.75,0.011670651845633984,2787858.75,4668456.5,392570.40625
2019-11-08,-0.0,8990.3037109375,8990.27734375,8992.1259765625,8990.0341796875,-0.0,4.3106214434374124e-05,4.310618169256486e-05,4.310709846322425e-05,4.310600706958212e-05,-0.0,8990.3037109375,8990.27734375,8992.1259765625,8990.0341796875,-0.0,14128.1767578125,14128.134765625,14127.27734375,14128.0927734375,701.1459350585938,0.0,0.0,0.0,0.0,0.0,1.5714904069900513,1.5714902877807617,1.571071982383728,1.5715283155441284,9014.0,1000.0,1000.0,1000.0,1000.0,0.0,705853.625,705847.0625,706283.8125,705837.0625,0.0,0.002960753394290805,0.0029607515316456556,0.0029608262702822685,0.0029607464093714952,0.0,705853.625,705847.0625,706283.8125,705837.0625,0.0,1181491.375,1181486.875,1180502.875,1181487.125,393271.5625,0.0,0.0,0.0,0.0,2823821.5,0.011843077838420868,2823821.5,4724968.0,393271.5625
2019-11-09,-0.0,8974.10546875,8974.078125,8975.845703125,8973.8369140625,-0.0,4.3083320633741096e-05,4.308328789193183e-05,4.308420466259122e-05,4.308310599299148e-05,-0.0,8974.10546875,8974.078125,8975.845703125,8973.8369140625,-0.0,14094.1552734375,14094.1123046875,14093.3994140625,14094.0576171875,694.9918823242188,0.0,0.0,0.0,0.0,0.0,1.5705358982086182,1.5705358982086182,1.5701472759246826,1.5705721378326416,9014.0,1000.0,1000.0,1000.0,1000.0,0.0,714827.6875,714821.125,715259.625,714810.875,0.0,0.0030038366094231606,0.003003834979608655,0.003003910416737199,0.003003829624503851,0.0,714827.6875,714821.125,715259.625,714810.875,0.0,1195585.5,1195581.0,1194596.25,1195581.125,393966.5625,0.0,0.0,0.0,0.0,2859719.25,0.012015411630272865,2859719.25,4781344.0,393966.5625
2019-11-10,-0.0,8958.0419921875,8958.015625,8959.66015625,8957.78515625,-0.0,4.306051050662063e-05,4.306047776481137e-05,4.3061354517703876e-05,4.306029950384982e-05,-0.0,8958.0419921875,8958.015625,8959.66015625,8957.78515625,-0.0,14060.50390625,14060.4609375,14059.8447265625,14060.400390625,688.8833618164062,0.0,0.0,0.0,0.0,0.0,1.5695955753326416,1.569595456123352,1.5692386627197266,1.569629192352295,9014.0,1000.0,1000.0,1000.0,1000.0,0.0,723785.75,723779.125,724219.3125,723768.6875,0.0,0.003046897007152438,0.0030468953773379326,0.003046971745789051,0.003046889789402485,0.0,723785.75,723779.125,724219.3125,723768.6875,0.0,1209646.0,1209641.375,1208656.125,1209641.625,394655.4375,0.0,0.0,0.0,0.0,2895552.75,0.01218765415251255,2895552.75,4837585.0,394655.4375
2019-11-11,-0.0,8941.6142578125,8941.5869140625,8943.154296875,8941.359375,-0.0,4.3037300201831385e-05,4.303726746002212e-05,4.3038140574935824e-05,4.3037089199060574e-05,-0.0,8941.6142578125,8941.5869140625,8943.154296875,8941.359375,-0.0,14026.791015625,14026.7490234375,14026.2509765625,14026.67578125,682.8204345703125,0.0,0.0,0.0,0.0,0.0,1.5687090158462524,1.5687090158462524,1.5683784484863281,1.568740963935852,9014.0,1000.0,1000.0,1000.0,1000.0,0.0,732727.375,732720.6875,733162.4375,732710.0625,0.0,0.003089934354647994,0.0030899327248334885,0.0030900100246071815,0.003089926904067397,0.0,732727.375,732720.75,733162.4375,732710.0625,0.0,1223672.875,1223668.125,1222682.375,1223668.25,395338.25,0.0,0.0,0.0,0.0,2931320.5,0.012359804473817348,2931320.5,4893691.5,395338.25
2019-11-12,-0.0,8925.833984375,8925.8076171875,8927.2578125,8925.591796875,-0.0,4.3014573748223484e-05,4.301454100641422e-05,4.301537046558224e-05,4.301436638343148e-05,-0.0,8925.833984375,8925.8076171875,8927.2578125,8925.591796875,-0.0,13993.662109375,13993.6201171875,13993.201171875,13993.5419921875,676.8034057617188,0.0,0.0,0.0,0.0,0.0,1.5677708387374878,1.5677707195281982,1.5674691200256348,1.5677998065948486,9014.0,1000.0,1000.0,1000.0,1000.0,0.0,741653.1875,741646.5,742089.6875,741635.625,0.0,0.003132948884740472,0.0031329472549259663,0.0031330252531915903,0.003132941434159875,0.0,741653.1875,741646.5,742089.6875,741635.625,0.0,1237666.5,1237661.75,1236675.625,1237661.75,396015.0625,0.0,0.0,0.0,0.0,2967025.0,0.01253186259418726,2967025.0,4949665.5,396015.0625
2019-11-13,-0.0,8909.7333984375,8909.70703125,8911.0869140625,8909.494140625,-0.0,4.2991468944819644e-05,4.299143620301038e-05,4.299225838622078e-05,4.299125794204883e-05,-0.0,8909.7333984375,8909.70703125,8911.0869140625,8909.494140625,-0.0,13960.5009765625,13960.4580078125,13960.13671875,13960.3701171875,670.8323364257812,0.0,0.0,0.0,0.0,0.0,1.5668820142745972,1.5668818950653076,1.566603183746338,1.5669093132019043,9014.0,1000.0,1000.0,1000.0,1000.0,0.0,750562.9375,750556.25,751000.8125,750545.125,0.0,0.003175940364599228,0.0031759387347847223,0.003176017664372921,0.0031759326811879873,0.0,750562.9375,750556.25,751000.8125,750545.125,0.0,1251627.0,1251622.25,1250635.75,1251622.125,396685.90625,0.0,0.0,0.0,0.0,3002665.0,0.012703829444944859,3002665.0,5005507.0,396685.90625
